x,y,z,distance,label
-48,-37,-24,1,1
-48,-37,-25,5,1
-44,-37,-22,3.741657387,1
-46,-38,-25,1.732050808,1
-47,-37,-26,2.449489743,1
-46,-38,-24,3.31662479,1
-49,-37,-23,6.633249581,1
-43,-35,-21,9.848857802,1
-49,-40,-27,5.830951895,1
-46,-37,-23,1,1
-45,-37,-23,4.358898944,1
-48,-38,-26,1,1
-47,-38,-26,2,1
-47,-38,-24,1.732050808,1
-48,-37,-23,1.732050808,1
-47,-38,-24,3.605551275,1
-44,-38,-22,4.472135955,1
-48,-38,-24,1.414213562,1
-49,-37,-24,3.31662479,1
-46,-38,-23,4,1
-50,-38,-23,1,1
-50,-38,-22,4.582575695,1
-48,-37,-18,2.828427125,1
-50,-37,-16,11.44552314,1
-41,-36,-9,12.9614814,1
-49,-38,-19,2,1
-47,-38,-19,4.582575695,1
-51,-37,-17,1.414213562,1
-51,-38,-18,6.08276253,1
-50,-38,-24,7.280109889,1
-46,-37,-18,2.236067977,1
-48,-38,-18,2.449489743,1
-47,-37,-20,1.732050808,1
-48,-38,-19,3.31662479,1
-51,-37,-18,3,1
-49,-38,-20,1.732050808,1
-48,-39,-19,1.414213562,1
-48,-38,-20,1,1
-47,-38,-20,4.472135955,1
-51,-38,-18,9.219544457,1
-44,-38,-12,14.24780685,1
-53,-39,-23,7.280109889,1
-47,-38,-19,1,1
-48,-38,-19,1.732050808,1
-49,-39,-18,1.414213562,1
-49,-38,-19,2,1
-47,-38,-19,1.414213562,1
-48,-38,-18,1,1
-47,-38,-18,1,1
-48,-38,-18,1.414213562,1
-49,-38,-19,1,1
-49,-38,-18,2,1
-49,-38,-20,2.236067977,1
-47,-38,-19,3.16227766,1
-50,-38,-18,2,1
-48,-38,-18,1.414213562,1
-47,-37,-18,2.236067977,1
-49,-38,-18,1.414213562,1
-50,-38,-19,3,1
-47,-38,-19,1.732050808,1
-48,-37,-18,1.414213562,1
-49,-38,-18,2.236067977,1
-47,-38,-19,1.414213562,1
-47,-37,-18,1.732050808,1
-48,-38,-19,1.414213562,1
-49,-38,-18,1.732050808,1
-48,-37,-17,2.449489743,1
-50,-38,-16,4.358898944,1
-47,-37,-13,7.549834435,1
-49,-39,-20,4.69041576,1
-46,-37,-17,4.123105626,1
-48,-39,-20,8.124038405,1
-47,-35,-13,5.099019514,1
-50,-36,-17,3.31662479,1
-49,-37,-20,2.828427125,1
-51,-37,-22,5.385164807,1
-46,-39,-22,5.385164807,1
-48,-36,-18,3,1
-50,-35,-16,7,1
-48,-38,-22,2.236067977,1
-49,-40,-22,5.385164807,1
-46,-36,-20,4.69041576,1
-49,-39,-22,1.414213562,1
-49,-38,-21,2.236067977,1
-47,-38,-20,3.31662479,1
-50,-37,-19,5.385164807,1
-45,-37,-17,5,1
-49,-37,-20,1.414213562,1
-48,-37,-19,3.31662479,1
-45,-38,-20,4.472135955,1
-47,-38,-24,4.123105626,1
-48,-38,-20,2.449489743,1
-50,-37,-21,2.236067977,1
-50,-35,-20,3.16227766,1
-50,-38,-19,1,1
-50,-38,-20,6.164414003,1
-45,-36,-17,4.123105626,1
-47,-38,-20,3.31662479,1
-50,-37,-19,0,1
-50,-37,-19,2.449489743,1
-49,-38,-17,2,1
-49,-36,-17,2.449489743,1
-48,-35,-15,4.582575695,1
-52,-37,-14,5.196152423,1
-51,-36,-19,1.414213562,1
-50,-36,-18,2.236067977,1
-50,-37,-16,2,1
-50,-37,-18,1.732050808,1
-49,-36,-17,1.414213562,1
-49,-37,-16,2.236067977,1
-50,-37,-18,2.236067977,1
-48,-37,-17,1.732050808,1
-49,-36,-16,1.732050808,1
-50,-37,-17,0,1
-50,-37,-17,0,1
-50,-37,-17,1,1
-50,-37,-18,1.414213562,1
-51,-36,-18,3.31662479,1
-50,-37,-15,1.414213562,1
-49,-36,-15,1.732050808,1
-50,-37,-16,2.236067977,1
-49,-37,-14,1.414213562,1
-50,-37,-15,1,1
-50,-37,-16,1.414213562,1
-51,-37,-17,1.414213562,1
-52,-38,-17,3.31662479,1
-49,-37,-16,3.16227766,1
-46,-37,-15,3.16227766,1
-49,-37,-14,5.196152423,1
-54,-36,-13,3.16227766,1
-54,-37,-16,2.828427125,1
-52,-37,-14,9.486832981,1
-44,-36,-9,7.681145748,1
-47,-37,-16,3.16227766,1
-50,-37,-15,1.414213562,1
-50,-36,-16,2.449489743,1
-51,-37,-14,1,1
-52,-37,-14,1,1
-52,-36,-14,1.732050808,1
-51,-37,-15,1.414213562,1
-50,-37,-14,1.414213562,1
-50,-36,-13,1.732050808,1
-51,-37,-14,2.449489743,1
-50,-38,-16,2.449489743,1
-49,-37,-14,1,1
-49,-36,-14,2.449489743,1
-51,-37,-15,1,1
-50,-37,-15,1.414213562,1
-50,-36,-14,2.236067977,1
-51,-38,-14,1,1
-51,-37,-14,1.732050808,1
-52,-36,-15,1.414213562,1
-51,-37,-15,1.414213562,1
-50,-37,-14,1,1
-50,-37,-15,1,1
-50,-37,-14,1,1
-50,-36,-14,1,1
-50,-37,-14,1,1
-51,-37,-14,1.732050808,1
-50,-36,-13,6.164414003,1
-52,-39,-18,4.69041576,1
-49,-37,-15,3,1
-49,-37,-18,3,1
-51,-38,-20,4.69041576,1
-48,-36,-17,9.433981132,1
-52,-39,-25,8.717797887,1
-46,-37,-19,1.414213562,1
-45,-38,-19,5.099019514,1
-50,-38,-20,4.123105626,1
-48,-36,-17,5.916079783,1
-53,-37,-20,5.099019514,1
-50,-38,-16,1.414213562,1
-50,-37,-15,2.828427125,1
-48,-37,-17,2.449489743,1
-49,-38,-15,2,1
-51,-38,-15,7.071067812,1
-48,-34,-10,6.557438524,1
-51,-37,-15,2.449489743,1
-49,-38,-14,2.236067977,1
-48,-36,-14,3.31662479,1
-51,-37,-15,2.449489743,1
-52,-39,-16,3.605551275,1
-49,-37,-16,2.449489743,1
-47,-38,-17,1,1
-46,-38,-17,1,1
-47,-38,-17,3.16227766,1
-50,-39,-17,2.449489743,1
-48,-38,-16,2.449489743,1
-50,-37,-17,2.236067977,1
-49,-37,-15,2.449489743,1
-50,-39,-16,2.236067977,1
-49,-37,-16,2.449489743,1
-47,-38,-17,3.31662479,1
-50,-39,-18,4.123105626,1
-50,-38,-14,2,1
-50,-38,-16,5.916079783,1
-45,-37,-13,8.774964387,1
-50,-41,-19,2.236067977,1
-50,-39,-18,3,1
-48,-38,-16,5.196152423,1
-49,-37,-11,5.385164807,1
-49,-39,-16,1,1
-49,-39,-17,4.123105626,1
-49,-38,-13,0,1
-49,-38,-13,2,1
-49,-38,-15,5.385164807,1
-52,-40,-19,6,1
-48,-38,-15,1,1
-48,-38,-14,1,1
-49,-38,-14,1,1
-49,-38,-13,3.16227766,1
-49,-39,-16,1.414213562,1
-50,-38,-16,2.236067977,1
-50,-39,-14,2.449489743,1
-51,-38,-16,3.741657387,1
-49,-37,-13,3.464101615,1
-51,-39,-15,7,1
-49,-36,-9,2.236067977,1
-50,-38,-9,3.605551275,1
-53,-38,-11,3.16227766,1
-50,-37,-11,4.69041576,1
-53,-39,-8,3,1
-51,-37,-7,2.236067977,1
-53,-38,-7,3,1
-53,-38,-4,8.185352772,1
-50,-35,3,2.236067977,1
-52,-35,4,1.414213562,1
-52,-36,5,3.741657387,1
-49,-35,7,5.916079783,1
-54,-36,4,5.916079783,1
-51,-35,9,4.582575695,1
-47,-33,10,3,1
-44,-33,10,20.46948949,1
-57,-38,-5,3.31662479,1
-56,-39,-8,5.477225575,1
-51,-37,-9,5.477225575,1
-52,-39,-14,1.732050808,1
-51,-38,-13,3.16227766,1
-50,-38,-10,3.31662479,1
-51,-37,-13,4.898979486,1
-53,-39,-17,8.831760866,1
-48,-37,-10,2,1
-48,-37,-12,8.124038405,1
-49,-38,-20,1.414213562,1
-49,-39,-21,4.242640687,1
-48,-38,-17,2,1
-48,-38,-19,2.236067977,1
-49,-38,-21,3.16227766,1
-48,-38,-18,0,1
-48,-38,-18,0,1
-48,-38,-18,1.732050808,1
-47,-39,-19,3.31662479,1
-46,-38,-16,5.916079783,1
-49,-39,-21,1,1
-49,-39,-22,5.916079783,1
-46,-38,-17,3.605551275,1
-48,-38,-20,2.449489743,1
-47,-37,-18,2.449489743,1
-48,-39,-19,0,1
-48,-39,-19,1.414213562,1
-48,-38,-18,1,1
-48,-38,-17,5.196152423,1
-49,-39,-22,4.472135955,1
-47,-39,-18,0,1
-47,-39,-18,1.414213562,1
-48,-38,-18,3.16227766,1
-48,-39,-21,2.236067977,1
-47,-39,-19,1,1
-47,-38,-19,1.414213562,1
-47,-39,-20,1.732050808,1
-46,-38,-19,2.236067977,1
-48,-39,-19,1.732050808,1
-49,-38,-18,2.236067977,1
-47,-38,-19,1,1
-47,-39,-19,2.828427125,1
-49,-37,-19,4.69041576,1
-47,-40,-22,0,1
-47,-40,-22,1.414213562,1
-48,-39,-22,1.414213562,1
-47,-39,-21,5.196152423,1
-46,-38,-16,4.242640687,1
-50,-39,-17,2.449489743,1
-48,-38,-16,2.449489743,1
-49,-39,-14,3,1
-47,-38,-12,3,1
-49,-39,-14,1,1
-49,-39,-13,1,1
-48,-39,-13,2.449489743,1
-49,-38,-15,2.236067977,1
-49,-39,-13,1,1
-49,-39,-14,2.236067977,1
-50,-39,-16,2.236067977,1
-48,-40,-16,3.31662479,1
-45,-39,-15,3.16227766,1
-48,-40,-15,1.414213562,1
-48,-41,-16,3,1
-47,-39,-18,6.557438524,1
-44,-42,-23,2.449489743,1
-46,-43,-22,1.414213562,1
-47,-42,-22,1.732050808,1
-48,-41,-21,5.385164807,1
-46,-41,-16,3.16227766,1
-47,-41,-13,3.16227766,1
-44,-40,-13,1.414213562,1
-45,-40,-12,3.16227766,1
-48,-41,-12,7.810249676,1
-44,-38,-6,8.124038405,1
-45,-42,-13,4.472135955,1
-49,-42,-15,2.828427125,1
-49,-40,-13,3.741657387,1
-46,-39,-11,3.741657387,1
-47,-41,-14,4.242640687,1
-48,-42,-18,2.236067977,1
-48,-41,-16,1.414213562,1
-47,-41,-15,1,1
-48,-41,-15,3,1
-45,-41,-15,5.385164807,1
-47,-44,-19,3,1
-45,-42,-20,1,1
-44,-42,-20,5,1
-47,-42,-16,0,1
-47,-42,-16,2.236067977,1
-45,-42,-17,3.31662479,1
-44,-43,-14,1.414213562,1
-45,-43,-15,1.414213562,1
-44,-42,-15,1.414213562,1
-44,-43,-14,1,1
-44,-43,-15,0,1
-44,-43,-15,1,1
-44,-43,-14,1,1
-44,-43,-15,1,1
-45,-43,-15,1.732050808,1
-44,-44,-14,1,1
-44,-43,-14,1,1
-44,-43,-15,1,1
-44,-44,-15,1.732050808,1
-45,-43,-14,1,1
-44,-43,-14,1,1
-44,-43,-15,1.414213562,1
-44,-44,-14,1,1
-44,-43,-14,1,1
-45,-43,-14,1.414213562,1
-44,-43,-15,3,1
-41,-43,-15,4.123105626,1
-45,-42,-15,2.449489743,1
-47,-43,-14,1,1
-47,-42,-14,1.414213562,1
-46,-42,-15,1,1
-46,-42,-16,1.414213562,1
-47,-43,-16,2.236067977,1
-46,-43,-18,1.414213562,1
-47,-42,-18,5.744562647,1
-43,-41,-14,1.732050808,1
-44,-42,-13,3.605551275,1
-46,-42,-16,1,1
-46,-43,-16,1,1
-46,-43,-17,3.741657387,1
-47,-41,-14,1,1
-47,-41,-15,2.828427125,1
-45,-41,-13,2.236067977,1
-46,-41,-15,1,1
-46,-41,-16,3,1
-47,-43,-18,1.732050808,1
-46,-42,-17,1.414213562,1
-45,-42,-16,1,1
-44,-42,-16,1,1
-45,-42,-16,1.414213562,1
-46,-43,-16,1.414213562,1
-46,-42,-17,1,1
-46,-42,-16,0,1
-46,-42,-16,1,1
-45,-42,-16,0,1
-45,-42,-16,1,1
-44,-42,-16,2.236067977,1
-46,-42,-15,1,1
-46,-42,-16,1,1
-45,-42,-16,1,1
-45,-43,-16,1.414213562,1
-45,-42,-15,1.414213562,1
-44,-42,-14,1.414213562,1
-45,-42,-15,1,1
-46,-42,-15,1,1
-46,-42,-16,1.414213562,1
-47,-43,-16,2.828427125,1
-45,-43,-18,3.31662479,1
-44,-42,-15,0,1
-44,-42,-15,3.16227766,1
-44,-43,-18,1.732050808,1
-45,-42,-17,2.236067977,1
-46,-42,-15,1.414213562,1
-45,-43,-15,3.605551275,1
-47,-43,-18,2.449489743,1
-45,-42,-17,2,1
-45,-42,-15,1,1
-45,-43,-15,2.449489743,1
-46,-42,-17,0,1
-46,-42,-17,2.236067977,1
-44,-43,-17,1,1
-44,-43,-16,1.414213562,1
-45,-42,-16,2.236067977,1
-46,-42,-14,2,1
-48,-42,-14,3.16227766,1
-45,-42,-15,0,1
-45,-42,-15,3.31662479,1
-42,-43,-16,2.449489743,1
-44,-42,-17,1.414213562,1
-45,-42,-16,2.449489743,1
-47,-41,-15,1.414213562,1
-47,-42,-16,1.414213562,1
-46,-43,-16,1.414213562,1
-45,-42,-16,0,1
-45,-42,-16,2,1
-45,-42,-14,1.414213562,1
-46,-42,-13,4.123105626,1
-46,-43,-17,1,1
-46,-42,-17,1,1
-46,-43,-17,3.741657387,1
-43,-42,-15,2.236067977,1
-45,-42,-14,2.449489743,1
-47,-41,-13,3.741657387,1
-48,-43,-16,1.414213562,1
-47,-43,-17,3,1
-44,-43,-17,1,1
-44,-43,-16,3.741657387,1
-45,-41,-13,2.236067977,1
-47,-41,-14,2.236067977,1
-47,-42,-16,1.414213562,1
-46,-42,-15,1,1
-46,-43,-15,1.414213562,1
-46,-42,-16,2.236067977,1
-44,-42,-15,1,1
-45,-42,-15,1.732050808,1
-46,-41,-14,1.414213562,1
-46,-42,-15,2.449489743,1
-47,-41,-13,2.236067977,1
-47,-42,-15,1.732050808,1
-46,-43,-16,2.449489743,1
-45,-42,-14,0,1
-45,-42,-14,1.414213562,1
-46,-42,-15,0,1
-46,-42,-15,1,1
-46,-43,-15,1.414213562,1
-46,-42,-14,1,1
-46,-42,-15,0,1
-46,-42,-15,2.236067977,1
-45,-42,-13,1,1
-45,-42,-14,1.414213562,1
-46,-42,-15,1,1
-46,-43,-15,1.732050808,1
-45,-42,-14,1.414213562,1
-45,-43,-15,1.414213562,1
-46,-42,-15,1,1
-46,-43,-15,0,1
-46,-43,-15,1,1
-46,-42,-15,0,1
-46,-42,-15,1.414213562,1
-45,-42,-14,2.236067977,1
-46,-42,-16,2,1
-46,-42,-14,1,1
-45,-42,-14,1.414213562,1
-46,-42,-15,1.414213562,1
-47,-42,-14,1.414213562,1
-46,-42,-15,1,1
-46,-42,-16,1.414213562,1
-45,-42,-15,1,1
-45,-42,-14,2.236067977,1
-47,-42,-15,1.414213562,1
-46,-42,-14,1.414213562,1
-45,-43,-14,1.414213562,1
-45,-42,-15,1,1
-45,-42,-14,2.236067977,1
-47,-42,-15,1,1
-46,-42,-15,1,1
-46,-42,-14,1.414213562,1
-45,-42,-15,1.732050808,1
-44,-43,-14,1.414213562,1
-45,-42,-14,0,1
-45,-42,-14,1.414213562,1
-46,-42,-15,2,1
-48,-42,-15,2.236067977,1
-46,-42,-14,1,1
-46,-42,-15,1,1
-46,-42,-14,1,1
-46,-42,-15,1.732050808,1
-47,-41,-14,1,1
-47,-42,-14,2.236067977,1
-45,-42,-15,1.414213562,1
-46,-42,-16,1,1
-45,-42,-16,2,1
-45,-42,-14,2.236067977,1
-47,-41,-14,1,1
-47,-42,-14,0,1
-47,-42,-14,1,1
-48,-42,-14,3,1
-45,-42,-14,1,1
-45,-42,-13,1.732050808,1
-44,-41,-12,6.403124237,1
-48,-44,-16,3.741657387,1
-51,-45,-18,6.708203932,1
-46,-43,-14,1,1
-45,-43,-14,2.449489743,1
-46,-41,-15,2.449489743,1
-45,-43,-14,1.732050808,1
-46,-42,-15,0,1
-46,-42,-15,1,1
-46,-43,-15,2.828427125,1
-46,-41,-13,2.449489743,1
-45,-42,-15,1.414213562,1
-46,-43,-15,2.449489743,1
-47,-41,-14,1.414213562,1
-46,-41,-15,1.414213562,1
-47,-41,-14,3,1
-46,-43,-16,1.732050808,1
-45,-42,-15,2.236067977,1
-47,-41,-15,2.449489743,1
-46,-42,-13,1.732050808,1
-47,-41,-14,3.31662479,1
-44,-42,-15,0,1
-44,-42,-15,1.414213562,1
-45,-42,-16,1,1
-45,-42,-15,2.236067977,1
-46,-42,-13,2.236067977,1
-47,-42,-15,1,1
-46,-42,-15,1,1
-46,-42,-14,1.414213562,1
-45,-42,-15,1.414213562,1
-46,-42,-16,1,1
-45,-42,-16,2.236067977,1
-46,-42,-14,1,1
-46,-41,-14,2.449489743,1
-47,-42,-16,1.414213562,1
-46,-43,-16,1.414213562,1
-46,-42,-15,1.414213562,1
-45,-42,-14,1,1
-46,-42,-14,2.236067977,1
-48,-42,-15,1.414213562,1
-47,-42,-14,2.236067977,1
-45,-42,-15,2,1
-45,-42,-13,3.605551275,1
-47,-42,-16,1.414213562,1
-47,-43,-15,3.464101615,1
-45,-41,-13,2.236067977,1
-47,-41,-14,1.732050808,1
-46,-42,-15,1.414213562,1
-45,-42,-14,0,1
-45,-42,-14,1.414213562,1
-46,-41,-14,2.236067977,1
-46,-43,-15,2.236067977,1
-46,-41,-14,1.414213562,1
-46,-42,-15,1,1
-46,-42,-16,1.414213562,1
-45,-42,-15,1.414213562,1
-44,-42,-14,3.16227766,1
-47,-42,-15,2.449489743,1
-45,-43,-16,1.732050808,1
-44,-42,-15,2.449489743,1
-45,-41,-13,2,1
-47,-41,-13,3.741657387,1
-48,-43,-16,2.449489743,1
-46,-42,-15,1.414213562,1
-45,-42,-14,1.414213562,1
-46,-42,-15,1.414213562,1
-45,-43,-15,1,1
-46,-43,-15,2,1
-46,-41,-15,2.449489743,1
-45,-42,-13,2,1
-45,-42,-15,1.732050808,1
-46,-41,-16,2.449489743,1
-47,-42,-14,1,1
-47,-41,-14,1,1
-47,-41,-15,1,1
-47,-42,-15,3.16227766,1
-44,-42,-14,1.414213562,1
-44,-43,-15,2.236067977,1
-46,-42,-15,1,1
-46,-42,-14,1,1
-47,-42,-14,0,1
-47,-42,-14,1.414213562,1
-46,-42,-15,2.449489743,1
-44,-43,-16,1,1
-44,-43,-15,3.31662479,1
-45,-42,-12,3.741657387,1
-44,-39,-10,11.09053651,1
-51,-44,-17,6.164414003,1
-46,-41,-15,4.123105626,1
-42,-41,-14,5.477225575,1
-43,-43,-19,4.358898944,1
-46,-44,-22,8.306623863,1
-44,-40,-15,5.385164807,1
-48,-43,-17,9.273618495,1
-50,-42,-26,14.14213562,1
-40,-42,-16,4.582575695,1
-44,-44,-17,5.744562647,1
-42,-42,-22,1.732050808,1
-41,-43,-23,3.16227766,1
-40,-43,-20,7.280109889,1
-46,-42,-24,3.741657387,1
-44,-41,-21,1.732050808,1
-45,-42,-20,6.164414003,1
-44,-43,-26,2.449489743,1
-45,-42,-24,5.916079783,1
-42,-43,-19,3,1
-42,-43,-22,2.236067977,1
-44,-43,-23,1.732050808,1
-43,-42,-22,3.16227766,1
-44,-42,-19,2.828427125,1
-42,-42,-17,3.16227766,1
-45,-41,-17,6,1
-41,-43,-21,3.31662479,1
-44,-44,-22,2.449489743,1
-43,-42,-21,2.449489743,1
-41,-43,-20,4.123105626,1
-43,-45,-23,3.605551275,1
-43,-42,-21,3,1
-41,-43,-19,1,1
-41,-43,-18,3.16227766,1
-42,-43,-21,1,1
-43,-43,-21,1.414213562,1
-42,-43,-20,1,1
-42,-43,-21,1,1
-42,-43,-22,1,1
-42,-43,-21,1,1
-42,-43,-20,1,1
-41,-43,-20,1.414213562,1
-42,-43,-21,1.732050808,1
-43,-44,-22,2.449489743,1
-41,-43,-21,0,1
-41,-43,-21,2.449489743,1
-42,-45,-22,1.732050808,1
-41,-44,-21,1,1
-41,-43,-21,2.236067977,1
-43,-43,-22,1.414213562,1
-42,-43,-21,1.414213562,1
-41,-44,-21,1.414213562,1
-42,-43,-21,2.236067977,1
-42,-44,-23,1,1
-42,-44,-22,1.414213562,1
-42,-43,-21,0,1
-42,-43,-21,1.414213562,1
-43,-44,-21,3.16227766,1
-43,-43,-18,4.242640687,1
-42,-44,-22,1,1
-42,-45,-22,2.236067977,1
-41,-43,-22,4.242640687,1
-44,-43,-19,2.236067977,1
-44,-44,-21,2.828427125,1
-42,-42,-21,3.16227766,1
-45,-42,-20,7.280109889,1
-41,-43,-14,2,1
-41,-41,-14,4.898979486,1
-45,-43,-16,5.744562647,1
-44,-47,-20,5.385164807,1
-46,-44,-24,8.062257748,1
-41,-42,-18,4.898979486,1
-45,-44,-16,5.830951895,1
-48,-40,-19,5.385164807,1
-44,-42,-16,2.449489743,1
-46,-41,-15,2.236067977,1
-47,-41,-17,2,1
-47,-41,-15,1.414213562,1
-46,-41,-16,4.123105626,1
-48,-43,-19,3,1
-46,-41,-20,5.099019514,1
-47,-41,-15,3.31662479,1
-48,-42,-18,4.69041576,1
-45,-40,-15,1.414213562,1
-46,-41,-15,2.828427125,1
-48,-41,-17,1,1
-48,-40,-17,2.449489743,1
-47,-41,-15,0,1
-47,-41,-15,3.605551275,1
-47,-39,-12,4.123105626,1
-49,-41,-15,4,1
-45,-41,-15,5.477225575,1
-47,-42,-20,6.164414003,1
-46,-41,-14,6.403124237,1
-52,-40,-12,1.732050808,1
-51,-39,-11,3.741657387,1
-48,-41,-10,3.31662479,1
-47,-42,-13,9.16515139,1
-39,-40,-9,11.5758369,1
-49,-43,-14,4.123105626,1
-51,-41,-11,3.31662479,1
-48,-40,-12,2.449489743,1
-47,-39,-10,3.31662479,1
-48,-42,-11,2.236067977,1
-48,-41,-13,3.605551275,1
-48,-39,-10,2.828427125,1
-50,-41,-10,2.236067977,1
-50,-40,-12,1.414213562,1
-49,-39,-12,3.31662479,1
-50,-40,-9,3.16227766,1
-49,-40,-12,1.732050808,1
-50,-39,-13,2.449489743,1
-49,-40,-11,1,1
-48,-40,-11,1.732050808,1
-49,-39,-12,2.236067977,1
-48,-41,-12,3,1
-46,-40,-10,2.236067977,1
-48,-40,-11,2.449489743,1
-49,-41,-13,2.236067977,1
-49,-40,-11,1,1
-49,-40,-10,2,1
-49,-40,-12,1.414213562,1
-48,-41,-12,1.732050808,1
-47,-40,-11,0,1
-47,-40,-11,2.449489743,1
-49,-41,-12,2.449489743,1
-48,-40,-10,1,1
-47,-40,-10,1,1
-47,-40,-11,2.828427125,1
-49,-40,-9,3.16227766,1
-50,-40,-12,1.414213562,1
-50,-41,-13,3.741657387,1
-48,-40,-10,1.414213562,1
-48,-39,-9,2.449489743,1
-49,-40,-11,1.732050808,1
-50,-41,-12,2.236067977,1
-48,-40,-12,1,1
-49,-40,-12,1.414213562,1
-48,-40,-11,0,1
-48,-40,-11,1,1
-48,-40,-12,1.414213562,1
-49,-40,-11,0,1
-49,-40,-11,1.414213562,1
-48,-40,-10,2.449489743,1
-49,-41,-12,1.414213562,1
-48,-40,-12,1.732050808,1
-47,-41,-11,0,1
-47,-41,-11,1.414213562,1
-48,-40,-11,1,1
-48,-41,-11,1,1
-48,-40,-11,1,1
-49,-40,-11,2.236067977,1
-49,-41,-13,1.414213562,1
-48,-41,-12,1,1
-48,-40,-12,2,1
-48,-40,-10,1.414213562,1
-49,-40,-11,1,1
-49,-40,-12,1.414213562,1
-48,-40,-11,1,1
-48,-40,-10,3.16227766,1
-48,-41,-13,1.414213562,1
-48,-40,-12,2.236067977,1
-47,-40,-10,1.414213562,1
-48,-40,-9,2.236067977,1
-49,-40,-11,0,1
-49,-40,-11,1,1
-49,-40,-12,0,1
-49,-40,-12,1.414213562,1
-48,-40,-11,1,1
-48,-40,-10,1.414213562,1
-49,-40,-11,1.414213562,1
-48,-40,-10,1,1
-48,-40,-9,3.605551275,1
-50,-40,-12,0,1
-50,-40,-12,3.605551275,1
-48,-40,-9,2,1
-48,-40,-11,0,1
-48,-40,-11,1,1
-48,-40,-12,2.236067977,1
-48,-41,-10,1.732050808,1
-49,-40,-11,1,1
-49,-40,-12,1,1
-49,-40,-11,1,1
-48,-40,-11,1,1
-48,-40,-10,0,1
-48,-40,-10,1,1
-48,-41,-10,1.414213562,1
-47,-40,-10,2,1
-49,-40,-10,1,1
-49,-40,-11,0,1
-49,-40,-11,1.414213562,1
-48,-40,-10,1,1
-48,-40,-9,3,1
-48,-40,-12,1.414213562,1
-49,-40,-11,3,1
-47,-41,-13,4.123105626,1
-47,-42,-17,11.44552314,1
-48,-39,-6,4.472135955,1
-48,-41,-10,2,1
-48,-39,-10,4.358898944,1
-51,-40,-7,3.741657387,1
-49,-41,-10,1.414213562,1
-48,-41,-11,2.236067977,1
-48,-40,-9,0,1
-48,-40,-9,1.414213562,1
-49,-40,-8,1.414213562,1
-50,-40,-9,1,1
-50,-40,-10,3.16227766,1
-47,-41,-10,2.449489743,1
-46,-40,-8,3.16227766,1
-49,-40,-9,2.236067977,1
-50,-40,-11,2.828427125,1
-48,-40,-9,1.414213562,1
-49,-41,-9,2,1
-49,-41,-11,1.732050808,1
-48,-40,-10,2,1
-48,-40,-8,3.31662479,1
-49,-41,-11,1.414213562,1
-48,-41,-10,1.732050808,1
-47,-40,-9,2,1
-49,-40,-9,1,1
-50,-40,-9,2.236067977,1
-48,-40,-10,1,1
-48,-40,-9,1,1
-49,-40,-9,2,1
-49,-40,-11,2.449489743,1
-47,-41,-10,1.414213562,1
-47,-40,-9,3,1
-50,-40,-9,1,1
-50,-40,-10,1.414213562,1
-49,-41,-10,1.414213562,1
-49,-40,-9,3.16227766,1
-50,-40,-12,3,1
-48,-41,-10,1,1
-48,-40,-10,1.414213562,1
-47,-40,-11,2.236067977,1
-48,-40,-9,2,1
-50,-40,-9,2.449489743,1
-49,-41,-11,1.732050808,1
-50,-40,-10,2,1
-50,-40,-8,7.071067812,1
-43,-40,-7,5.477225575,1
-48,-41,-9,2.449489743,1
-47,-40,-11,3.605551275,1
-49,-40,-8,2.449489743,1
-51,-41,-9,3.16227766,1
-51,-40,-12,5.656854249,1
-47,-40,-8,2.828427125,1
-49,-40,-10,2.236067977,1
-50,-40,-12,3.741657387,1
-48,-41,-9,1,1
-48,-41,-10,1.732050808,1
-49,-40,-11,2.449489743,1
-48,-41,-9,1.414213562,1
-49,-40,-9,1.414213562,1
-48,-40,-10,1,1
-48,-41,-10,1,1
-47,-41,-10,1.414213562,1
-47,-40,-11,2.236067977,1
-48,-40,-9,2.236067977,1
-50,-40,-10,1,1
-49,-40,-10,1.414213562,1
-48,-41,-10,1.414213562,1
-49,-40,-10,1.414213562,1
-48,-41,-10,2.828427125,1
-48,-39,-8,2,1
-50,-39,-8,5.916079783,1
-49,-42,-13,3,1
-47,-41,-11,1,1
-47,-41,-10,2.236067977,1
-47,-40,-8,2.236067977,1
-47,-41,-10,3.16227766,1
-50,-40,-10,4.472135955,1
-52,-40,-6,5.477225575,1
-47,-39,-4,6.633249581,1
-45,-41,-10,5.744562647,1
-49,-42,-14,3.16227766,1
-49,-41,-11,7.348469228,1
-46,-38,-5,5.830951895,1
-50,-41,-8,5.477225575,1
-52,-42,-13,7.348469228,1
-46,-39,-10,4.123105626,1
-49,-41,-8,5.656854249,1
-53,-41,-12,5.196152423,1
-48,-40,-11,5.196152423,1
-47,-39,-6,7.348469228,1
-50,-42,-12,2.449489743,1
-49,-40,-11,3.741657387,1
-47,-39,-8,0,1
-47,-39,-8,5.385164807,1
-51,-41,-11,3.31662479,1
-52,-40,-8,8.366600265,1
-47,-37,-2,3,1
-49,-38,-4,14.24780685,1
-54,-41,-17,9.539392014,1
-45,-42,-20,4.123105626,1
-49,-42,-19,3.741657387,1
-47,-41,-22,4.898979486,1
-49,-39,-18,6.32455532,1
-55,-39,-16,9.433981132,1
-47,-39,-11,6.32455532,1
-41,-39,-13,3.605551275,1
-43,-39,-16,3.741657387,1
-46,-40,-18,2.449489743,1
